ORI,year,department_id,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,months_reported,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,latitude,longitude
OHCIP00,1977,12,423671.0,72.0,291.0,1625.0,1451.0,3439.0,12.0,811.7147503605389,16.9943187048441,68.6853714320782,383.55233188016194,342.482728343455,39.103119,-84.512016
OHCLP00,1977,13,638793.0,249.0,508.0,6466.0,2198.0,9421.0,12.0,1474.8126544905801,38.9797633975325,79.5249791403475,1012.2214864596199,344.086425493078,41.505493,-81.68129
OHCOP00,1977,14,568800.0,69.0,331.0,1752.0,1086.0,3238.0,12.0,569.268635724332,12.130801687763698,58.192686357243296,308.016877637131,190.928270042194,39.983334,-82.98333
TXDPD00,1977,15,873700.0,224.0,637.0,3637.0,4401.0,8899.0,12.0,1018.5418335813199,25.6380908778757,72.908320933959,416.275609476937,503.71981229254897,32.89748,-97.040443
CODPD00,1977,16,520200.0,73.0,466.0,2488.0,2005.0,5032.0,12.0,967.320261437908,14.0330642060746,89.5809304113802,478.277585544022,385.42868127643203,39.742043,-104.991531
MI82349,1977,17,1316352.0,479.0,1277.0,15832.0,6482.0,24070.0,12.0,1828.5382633216602,36.3884432127577,97.01052605989891,1202.71781408012,492.421479968884,42.331429,-83.045753
TX07102,1977,18,386000.0,32.0,107.0,824.0,597.0,1560.0,12.0,404.145077720207,8.29015544041451,27.720207253886,213.47150259067402,154.663212435233,31.772543,-106.460953
VA02901,1977,19,517610.0,13.0,89.0,419.0,320.0,841.0,12.0,162.477541005777,2.5115434400417302,17.1944127818242,80.9489770290373,61.8226077548734,38.854004,-77.356918
TX22012,1977,20,383028.0,102.0,208.0,1132.0,1119.0,2561.0,12.0,668.6195265098111,26.6299069519722,54.3041239804923,295.539751663064,292.145743914283,32.768799,-97.309341
CA01005,1977,21,182629.0,52.0,71.0,958.0,592.0,1673.0,12.0,916.0648089843339,28.473024547032498,38.8766296699867,524.560721462637,324.154433304678,36.746841,-119.772591
HI00200,1977,22,721983.0,46.0,176.0,1081.0,357.0,1660.0,12.0,229.922311190153,6.371341153462059,24.3773052828114,149.726517106358,49.4471476475208,21.315603,-157.858093
TXHPD00,1977,23,1613303.0,376.0,965.0,6153.0,1810.0,9304.0,12.0,576.705057884353,23.306223319488,59.815174210920105,381.391468310665,112.19219204328002,29.749907,-95.358421
INIPD00,1977,24,509000.0,80.0,346.0,2139.0,1220.0,3785.0,12.0,743.614931237721,15.7170923379175,67.9764243614931,420.23575638506895,239.685658153242,39.768403,-86.158068
FL01602,1977,25,528698.0,77.0,299.0,1466.0,2329.0,4171.0,12.0,788.919193944369,14.5640800608287,56.5540251712698,277.284952846427,440.516135865844,30.332184,-81.655647
MOKPD00,1977,26,492055.0,97.0,325.0,2326.0,2868.0,5616.0,12.0,1141.33582627958,19.713243438233498,66.04952698377211,472.711383890012,582.861671967565,39.099724,-94.578331
NV00201,1977,27,279791.0,59.0,183.0,1419.0,1068.0,2729.0,12.0,975.3709018517391,21.0871686365895,65.4059637372181,507.16427619187203,381.71349328606004,36.114647,-115.172813
CA01941,1977,28,346662.0,75.0,226.0,1996.0,1094.0,3391.0,12.0,978.186244814834,21.634906623743,65.193185292879,575.776981613214,315.581171284998,33.77005,-118.193741
CA01942,1977,29,2785393.0,576.0,2339.0,15246.0,15515.0,33676.0,12.0,1209.02149176077,20.6793080904562,83.97378754093229,547.355436019262,557.012960110117,34.052235,-118.243683
CA01900,1977,30,1040180.0,173.0,631.0,2963.0,6822.0,10589.0,12.0,1017.9968851544901,16.6317368147821,60.66257763079471,284.854544405776,655.84802630314,34.052235,-118.243683
KY05680,1977,31,,,,,,,,,,,,,38.328732,-85.764771
TNMPD00,1977,32,667150.0,105.0,581.0,2749.0,1796.0,5231.0,12.0,784.0815408828599,15.738589522596099,87.0868620250319,412.051262834445,269.204826500787,35.1175,-89.971107
AZ00717,1977,33,116400.0,4.0,34.0,83.0,264.0,385.0,12.0,330.756013745704,3.4364261168384904,29.209621993127104,71.30584192439859,226.80412371134,33.424564,-111.833267
FL01306,1977,34,333713.0,84.0,178.0,2447.0,2637.0,5346.0,12.0,1601.9753500762602,25.1713298552948,53.3392465981247,733.264811379838,790.1999622430051,25.761681,-80.191788
FL01300,1977,35,657954.0,90.0,277.0,2161.0,4676.0,7204.0,12.0,1094.9093705639,13.6787678165951,42.1002076132982,328.442413907355,710.687981226651,25.778135,-80.1791
WIMPD00,1977,36,640489.0,54.0,213.0,1389.0,879.0,2535.0,12.0,395.791340678763,8.43105814463636,33.255840459398996,216.865551164813,137.238890909914,43.038902,-87.906471
MN02711,1977,37,390294.0,38.0,324.0,1652.0,1116.0,3130.0,12.0,801.9595484429691,9.73625010889227,83.014343033713,423.270662628685,285.938292671678,44.986656,-93.258133
MD01604,1977,38,491003.0,14.0,105.0,484.0,313.0,916.0,12.0,186.55690494762797,2.8513064074964904,21.3847980562237,98.5737358020216,63.7470646818859,39.1501072,-77.1997039
TN01901,1977,39,456589.0,82.0,187.0,1688.0,1000.0,2957.0,12.0,647.628392274014,17.9592587644468,40.9558705969701,369.697912126661,219.01535078593702,36.174465,-86.76796
NY02900,1977,40,1044946.0,19.0,48.0,734.0,257.0,1058.0,12.0,101.24925115747601,1.8182757769301001,4.59353880487604,70.2428642245628,24.5945723511071,40.7506561,-73.582905
LANPD00,1977,41,587776.0,173.0,360.0,3279.0,2135.0,5947.0,12.0,1011.7799978223,29.432981271777,61.2478222996516,557.8655814459929,363.233612804878,29.951065,-90.071533
NY03030,1977,42,7481613.0,1557.0,3899.0,74404.0,42056.0,121916.0,12.0,1629.5416509782099,20.811020297361,52.1144304042457,994.491428519492,562.124771757106,40.73061,-73.935242
NJNPD00,1977,43,351412.0,92.0,324.0,3203.0,2556.0,6175.0,12.0,1757.1966808191,26.180096297223802,92.19946956848369,911.4657439131281,727.35137104026,40.735657,-74.172363
CA00109,1977,44,339264.0,94.0,366.0,3037.0,2267.0,5764.0,12.0,1698.97189209583,27.707036408224898,107.880588568195,895.1730805508389,668.211186568572,37.804363,-122.271111
OK05506,1977,45,373570.0,67.0,251.0,775.0,1602.0,2695.0,12.0,721.4176727253259,17.9350590250823,67.18954948202479,207.457772305057,428.835291913162,35.481918,-97.508469
NB02802,1977,46,367281.0,31.0,172.0,809.0,906.0,1918.0,12.0,522.21595998704,8.44040394139637,46.8306283200057,220.267315760957,246.677611964681,41.25716,-95.995102
FL04804,1977,47,118374.0,15.0,85.0,274.0,769.0,1143.0,12.0,965.5836585736729,12.6717015560849,71.80630881781471,231.469748424485,649.635899775289,28.538336,-81.379234
PAPEP00,1977,48,1897706.0,323.0,771.0,6999.0,3954.0,12047.0,12.0,634.819092103835,17.0205500746691,40.628000333033704,368.813715085477,208.356826610655,39.952583,-75.165222
AZ00723,1977,49,682200.0,70.0,316.0,1594.0,2315.0,4295.0,12.0,629.5807681031961,10.260920551158,46.320727059513295,233.655819407798,339.34330108472597,33.448376,-112.074036
PAPPD00,1977,50,482413.0,52.0,252.0,2539.0,1729.0,4572.0,12.0,947.735653889924,10.7791456697892,52.237398245901296,526.312516453744,358.40659352048993,40.440624,-79.995888
OR02602,1977,51,385230.0,41.0,337.0,1703.0,1892.0,3973.0,12.0,1031.3319315733502,10.6429924979882,87.48020662980561,442.073566440828,491.13516600472394,45.512794,-122.679565
MD01721,1977,52,550201.0,51.0,264.0,1933.0,1476.0,3724.0,12.0,676.843553537707,9.269339750382132,47.9824645902134,351.326151715464,268.265597481648,38.83,-76.85
NC09201,1977,53,152840.0,10.0,39.0,120.0,402.0,571.0,12.0,373.59330018319804,6.54278984559016,25.5168803978016,78.51347814708191,263.020151792724,35.787743,-78.644257
CA03404,1977,54,265220.0,41.0,205.0,1276.0,1393.0,2915.0,12.0,1099.08754995852,15.458864339039302,77.29432169519642,481.11002186863703,525.224342055652,38.575764,-121.478851
UT01803,1977,55,180122.0,12.0,112.0,479.0,461.0,1064.0,12.0,590.710740498107,6.662151208625259,62.1800779471691,265.930869077625,255.937642264687,40.758701,-111.876183
TXSPD00,1977,56,764217.0,146.0,273.0,1460.0,1876.0,3755.0,12.0,491.35258702698303,19.1045213597709,35.722837885051,191.045213597709,245.480014184453,29.424349,-98.491142
CA03711,1977,57,788621.0,50.0,298.0,2481.0,1585.0,4414.0,12.0,559.71119206818,6.34018115165587,37.787479663869,314.599788745164,200.983742507491,32.715736,-117.161087
CA03801,1977,58,676625.0,141.0,595.0,5423.0,3208.0,9367.0,12.0,1384.3709588028798,20.8387215961574,87.93644928874929,801.4779235174581,474.11786440051696,37.773972,-122.431297
CA04313,1977,59,568303.0,41.0,322.0,1031.0,1276.0,2670.0,12.0,469.819796833731,7.214461299694,56.659915573206504,181.41730731669603,224.528112644135,37.33548,-121.893028
WASPD00,1977,60,500000.0,35.0,370.0,1764.0,1987.0,4156.0,12.0,831.2,7.0,74.0,352.8,397.4,47.608013,-122.335167
MOSPD00,1977,61,512059.0,195.0,473.0,4943.0,4115.0,9726.0,12.0,1899.39049992286,38.081549196479294,92.37216805094731,965.318449631781,803.6183330436529,38.627003,-90.199402
NY05101,1977,62,1140882.0,30.0,133.0,1018.0,861.0,2042.0,12.0,178.984329667748,2.6295445102999304,11.657647328996301,89.2292103828442,75.46792744560791,40.94,-72.68
FL02902,1977,63,264848.0,31.0,195.0,1062.0,1906.0,3194.0,12.0,1205.9747477798599,11.704826919591598,73.6271370748505,400.984715761493,719.6580680239231,27.964157,-82.452606
AZ01003,1977,64,306500.0,35.0,116.0,550.0,877.0,1578.0,12.0,514.845024469821,11.419249592169699,37.8466557911909,179.445350734095,286.133768352365,32.25346,-110.911789
OK07205,1977,65,352674.0,28.0,172.0,489.0,1161.0,1850.0,12.0,524.563761434072,7.93934341629947,48.770252414411004,138.654961806087,329.199203797275,36.15398,-95.992775
VA12800,1977,66,235324.0,16.0,80.0,152.0,215.0,463.0,12.0,196.750012748381,6.79913650966327,33.995682548316395,64.5917968418011,91.3633968486002,36.86314,-76.015778
DCMPD00,1977,67,690000.0,192.0,402.0,6655.0,2594.0,9843.0,12.0,1426.52173913043,27.826086956521696,58.2608695652174,964.492753623188,375.94202898550697,38.889248,-77.050636
KS08703,1977,68,261732.0,34.0,121.0,715.0,527.0,1397.0,12.0,533.7520822826401,12.990387113536,46.230495315819205,273.18019959347697,201.35100025980802,37.697948,-97.314835
NM00101,1978,1,291834.0,37.0,187.0,694.0,1516.0,2434.0,12.0,834.0357874682179,12.6784404832884,64.077523523647,237.806424200059,519.473399261224,35.106766,-106.629181
TX22001,1978,2,121750.0,6.0,43.0,132.0,269.0,450.0,12.0,369.609856262834,4.928131416837781,35.3182751540041,108.41889117043101,220.94455852156102,32.705002,-97.12278
GAAPD00,1978,3,456000.0,144.0,592.0,4119.0,3990.0,8845.0,12.0,1939.6929824561398,31.5789473684211,129.824561403509,903.289473684211,875.0,33.753746,-84.38633
CO00101,1978,4,131499.0,12.0,83.0,232.0,504.0,831.0,12.0,631.943969155659,9.12554468094814,63.1183507098913,176.42719716499698,383.272876599822,39.710835,-104.8125
TX22701,1978,5,331557.0,35.0,194.0,635.0,549.0,1413.0,12.0,426.171065608628,10.5562542790531,58.511809432465604,191.520613348534,165.582388548575,30.266666,-97.73333
MDBPD00,1978,6,781730.0,197.0,554.0,8097.0,5811.0,14659.0,12.0,1875.1998771954502,25.200516802476603,70.8684584191473,1035.77961700331,743.351284970514,39.299236,-76.609383
MD00301,1978,7,641120.0,27.0,168.0,818.0,3587.0,4600.0,12.0,717.494384826554,4.21138008485151,26.204142750187202,127.58921886698299,559.489643124532,39.299236,-76.609383
MA01301,1978,8,616225.0,72.0,475.0,5635.0,3853.0,10035.0,12.0,1628.46362935616,11.684043977443302,77.0822345734107,914.438719623514,625.258631181792,42.361145,-71.057083
NY01401,1978,9,391695.0,44.0,221.0,1721.0,1195.0,3181.0,12.0,812.111464277052,11.2332299365578,56.42145036316521,439.37247092763494,305.084313049694,42.88023,-78.878738
NC06001,1978,10,309101.0,51.0,114.0,709.0,1561.0,2435.0,12.0,787.7683993257871,16.499461341115,36.8811488801395,229.374864526482,505.012924578051,35.227085,-80.843124
ILCPD00,1978,11,3086699.0,787.0,1341.0,15233.0,10325.0,27686.0,12.0,896.9452479817439,25.496493179283103,43.444469318193995,493.50454968236295,334.49973580190397,41.881832,-87.623177
OHCIP00,1978,12,405324.0,57.0,287.0,1300.0,1659.0,3303.0,12.0,814.9036326494361,14.0628238150221,70.8075514896725,320.731069465415,409.302187879326,39.103119,-84.512016
OHCLP00,1978,13,614512.0,213.0,507.0,6354.0,2623.0,9697.0,12.0,1578.00010414768,34.661650220012,82.50449136876091,1033.99119952092,426.842763037988,41.505493,-81.68129
OHCOP00,1978,14,578338.0,67.0,309.0,1923.0,1054.0,3353.0,12.0,579.764774232369,11.5849209285919,53.4289636855956,332.504521577348,182.246368040834,39.983334,-82.98333
TXDPD00,1978,15,871832.0,230.0,822.0,3835.0,4997.0,9884.0,12.0,1133.70465869571,26.381229411171,94.28421989557621,439.87832518191595,573.160884207049,32.89748,-97.040443
CODPD00,1978,16,485547.0,97.0,577.0,2362.0,1841.0,4877.0,12.0,1004.4341742406,19.9774687105471,118.83504583490401,486.46166076610496,379.15999892904296,39.742043,-104.991531
MI82349,1978,17,1294359.0,498.0,1288.0,12283.0,7533.0,21602.0,12.0,1668.9341983174697,38.4746426609619,99.50871435204608,948.963927318464,581.986913985996,42.331429,-83.045753
TX07102,1978,18,399000.0,21.0,121.0,775.0,573.0,1490.0,12.0,373.4335839599,5.26315789473684,30.3258145363409,194.235588972431,143.60902255639098,31.772543,-106.460953
VA02901,1978,19,522890.0,17.0,94.0,492.0,314.0,917.0,12.0,175.371493048251,3.25116181223584,17.9770123735394,94.092447742355,60.050871120120895,38.854004,-77.356918
TX22012,1978,20,375860.0,86.0,265.0,1218.0,1101.0,2670.0,12.0,710.370882775502,22.8808598946416,70.5049752567445,324.056829670622,292.928217953493,32.768799,-97.309341
CA01005,1978,21,194774.0,42.0,114.0,1102.0,739.0,1997.0,12.0,1025.2908499081,21.563453027611498,58.5293725035169,565.783934200663,379.414090176307,36.746841,-119.772591
HI00200,1978,22,725259.0,38.0,187.0,1473.0,346.0,2044.0,12.0,281.83035301871496,5.2395075414438095,25.783892374999798,203.099858119651,47.70709498262,21.315603,-157.858093
TXHPD00,1978,23,1486489.0,484.0,1098.0,7352.0,1918.0,10852.0,12.0,730.042401928302,32.559944944093104,73.86532964589709,494.588254605315,129.028872732997,29.749907,-95.358421
INIPD00,1978,24,513271.0,76.0,341.0,1963.0,1353.0,3733.0,12.0,727.2961067350391,14.806992797177301,66.43663873470351,382.449037642883,263.603437560275,39.768403,-86.158068
FL01602,1978,25,523199.0,79.0,278.0,1347.0,2664.0,4368.0,12.0,834.863981009138,15.0994172389473,53.1346581319918,257.454620517241,509.17528512095805,30.332184,-81.655647
MOKPD00,1978,26,463931.0,115.0,342.0,1864.0,2708.0,5029.0,12.0,1083.99740478649,24.788168930293498,73.7178589057424,401.783885965801,583.707490984651,39.099724,-94.578331
NV00201,1978,27,288865.0,54.0,192.0,1548.0,1092.0,2886.0,12.0,999.0826164471291,18.693853530195803,66.4670347740294,535.890467865612,378.031260277292,36.114647,-115.172813
CA01941,1978,28,344154.0,68.0,246.0,2130.0,1244.0,3688.0,12.0,1071.61328939951,19.7585964422904,71.47962830593279,618.908976795272,361.46608785601796,33.77005,-118.193741
CA01942,1978,29,2787525.0,651.0,2467.0,17105.0,16574.0,36797.0,12.0,1320.05990977659,23.3540506363172,88.501448417503,613.62678361629,594.577627106483,34.052235,-118.243683
CA01900,1978,30,972663.0,180.0,595.0,2929.0,7062.0,10766.0,12.0,1106.85818212474,18.5058956699288,61.1722662422648,301.132046762342,726.047973450208,34.052235,-118.243683
KY05680,1978,31,,,,,,,,,,,,,38.328732,-85.764771
TNMPD00,1978,32,683112.0,113.0,664.0,2897.0,1738.0,5412.0,12.0,792.256613849559,16.5419433416482,97.20221574207451,424.08858283853897,254.42387192729697,35.1175,-89.971107
AZ00717,1978,33,124937.0,4.0,40.0,121.0,328.0,493.0,12.0,394.598877834429,3.2016136132610797,32.016136132610804,96.8488118011478,262.532316287409,33.424564,-111.833267
FL01306,1978,34,330060.0,96.0,207.0,2832.0,3137.0,6272.0,12.0,1900.2605586863,29.0856207962189,62.715869841846896,858.0258134884571,950.4332545597771,25.761681,-80.191788
FL01300,1978,35,669511.0,96.0,334.0,2431.0,5576.0,8437.0,12.0,1260.17346989071,14.338823409921599,49.887156447018796,363.10083030749297,832.8466597262781,25.778135,-80.1791
WIMPD00,1978,36,623657.0,48.0,288.0,1212.0,890.0,2438.0,12.0,390.92000891515704,7.69653832154534,46.179229929272005,194.33759261902,142.70664804532,43.038902,-87.906471
MN02711,1978,37,374800.0,26.0,307.0,1688.0,1077.0,3098.0,12.0,826.574172892209,6.937033084311629,81.9103521878335,450.373532550694,287.35325506937,44.986656,-93.258133
MD01604,1978,38,525247.0,10.0,110.0,530.0,488.0,1138.0,12.0,216.65997140393003,1.90386618105387,20.9425279915925,100.90490759585501,92.9086696354287,39.1501072,-77.1997039
TN01901,1978,39,452440.0,81.0,217.0,1772.0,1083.0,3153.0,12.0,696.887985147202,17.9029263548758,47.962160728494396,391.65414198567805,239.36875607815398,36.174465,-86.76796
NY02900,1978,40,1100131.0,13.0,23.0,676.0,293.0,1005.0,12.0,91.3527570807477,1.18167745477584,2.09066011229572,61.447227648343706,26.6331918653324,40.7506561,-73.582905
LANPD00,1978,41,559160.0,216.0,406.0,4164.0,2849.0,7635.0,12.0,1365.4410186708599,38.6293726303741,72.60891337005509,744.688461263324,509.514271407111,29.951065,-90.071533
NY03030,1978,42,7242886.0,1503.0,3882.0,74029.0,43271.0,122685.0,12.0,1693.8689908967199,20.751396611792604,53.597419592135,1022.0925747002001,597.4275999926,40.73061,-73.935242
NJNPD00,1978,43,325679.0,109.0,315.0,3682.0,2737.0,6843.0,12.0,2101.1486770716,33.4685380389893,96.72100442460209,1130.56107394091,840.398060667099,40.735657,-74.172363
CA00109,1978,44,327756.0,97.0,351.0,2774.0,2152.0,5374.0,12.0,1639.63436214745,29.595186663249503,107.09186101856301,846.3613175655059,656.585996900133,37.804363,-122.271111
OK05506,1978,45,381184.0,67.0,314.0,1023.0,2203.0,3607.0,12.0,946.2621725990599,17.5768132975151,82.374916051041,268.37432840832804,577.9361148421759,35.481918,-97.508469
NB02802,1978,46,364446.0,24.0,162.0,878.0,792.0,1856.0,12.0,509.26611898607695,6.585337745509619,44.45102978219,240.91360585656003,217.31614560181802,41.25716,-95.995102
FL04804,1978,47,118393.0,13.0,107.0,410.0,1090.0,1620.0,12.0,1368.32414078535,10.9803789075368,90.37696485434108,346.30425785308296,920.66253917039,28.538336,-81.379234
PAPEP00,1978,48,1885533.0,352.0,724.0,7069.0,4224.0,12369.0,12.0,655.9948831444481,18.6684613846589,38.397630802536995,374.907254341345,224.021536615906,39.952583,-75.165222
AZ00723,1978,49,696763.0,88.0,463.0,2031.0,2819.0,5401.0,12.0,775.155971255649,12.6298325255503,66.450141583293,291.490793856735,404.58520329007104,33.448376,-112.074036
PAPPD00,1978,50,479443.0,66.0,231.0,3046.0,1475.0,4818.0,12.0,1004.9161214158901,13.765974265971101,48.180909930899,635.320569911335,307.648667307688,40.440624,-79.995888
OR02602,1978,51,362497.0,34.0,371.0,1774.0,1838.0,4017.0,12.0,1108.14710190705,9.37938796734869,102.345674584893,489.38336041401703,507.038678940791,45.512794,-122.679565
MD01721,1978,52,554087.0,36.0,316.0,1998.0,1617.0,3967.0,12.0,715.952548967942,6.497174631420701,57.030755098026106,360.59319204384906,291.831427194646,38.83,-76.85
NC09201,1978,53,150124.0,12.0,48.0,173.0,412.0,645.0,12.0,429.64482694306,7.993392129173219,31.9735685166929,115.23806986224702,274.439796434947,35.787743,-78.644257
CA03404,1978,54,261465.0,61.0,218.0,1582.0,1337.0,3198.0,12.0,1223.1082554070301,23.330082420209198,83.3763601246821,605.052301455262,511.34951140687997,38.575764,-121.478851
UT01803,1978,55,185000.0,21.0,131.0,451.0,459.0,1062.0,12.0,574.0540540540541,11.351351351351399,70.81081081081079,243.783783783784,248.10810810810798,40.758701,-111.876183
TXSPD00,1978,56,816780.0,136.0,304.0,1438.0,1568.0,3446.0,12.0,421.900634197703,16.650750508092802,37.2193246651485,176.057200225275,191.97335879918703,29.424349,-98.491142
CA03711,1978,57,797293.0,68.0,316.0,2530.0,1606.0,4520.0,12.0,566.91830983089,8.52885952842932,39.634111926230396,317.323744219503,201.43159415672798,32.715736,-117.161087
CA03801,1978,58,658611.0,118.0,583.0,6509.0,3299.0,10509.0,12.0,1595.63080483017,17.916493954701604,88.51962691178859,988.292026704686,500.90265725898905,37.773972,-122.431297
CA04313,1978,59,587621.0,44.0,367.0,1155.0,1189.0,2755.0,12.0,468.839609203892,7.487819529935111,62.4552219883224,196.555262660797,202.341305024837,37.33548,-121.893028
WASPD00,1978,60,489961.0,54.0,360.0,2257.0,2229.0,4900.0,12.0,1000.0795981721001,11.0212853676109,73.4752357840726,460.6489087907,454.934168229716,47.608013,-122.335167
MOSPD00,1978,61,525123.0,210.0,497.0,5025.0,4363.0,10095.0,12.0,1922.4067504184698,39.9906307665061,94.6444928140645,956.9186647699679,830.852962067935,38.627003,-90.199402
NY05101,1978,62,1157014.0,21.0,142.0,1105.0,1255.0,2523.0,12.0,218.061319914884,1.8150169315150901,12.272971632149698,95.5044623487702,108.468869002449,40.94,-72.68
FL02902,1978,63,263175.0,41.0,253.0,1080.0,2136.0,3510.0,12.0,1333.71330863494,15.578987365821199,96.13375130616508,410.37332573382696,811.627244229125,27.964157,-82.452606
AZ01003,1978,64,309200.0,26.0,155.0,584.0,889.0,1654.0,12.0,534.928848641656,8.40879689521345,50.129366106080205,188.874514877102,287.51617076326,32.25346,-110.911789
